"delGcox0"	"delGd0"	"delGd"	"delGcat0"	"delGcat"	"delGan0_O2"	"delGan_O2"	"delGdis_O2"	"lambda_O2"	"stoichD_donor"	"stoichD_h2o"	"stoichD_hco3"	"stoichD_nh4"	"stoichD_hpo4"	"stoichD_hs"	"stoichD_h"	"stoichD_e"	"stoichD_acceptor"	"stoichD_biom"	"stoichA_donor"	"stoichA_h2o"	"stoichA_hco3"	"stoichA_nh4"	"stoichA_hpo4"	"stoichA_hs"	"stoichA_h"	"stoichA_e"	"stoichA_acceptor"	"stoichA_biom"	"stoichCat_donor"	"stoichCat_h2o"	"stoichCat_hco3"	"stoichCat_nh4"	"stoichCat_hpo4"	"stoichCat_hs"	"stoichCat_h"	"stoichCat_e"	"stoichCat_acceptor"	"stoichCat_biom"	"stoichAn_O2_donor"	"stoichAn_O2_h2o"	"stoichAn_O2_hco3"	"stoichAn_O2_nh4"	"stoichAn_O2_hpo4"	"stoichAn_O2_hs"	"stoichAn_O2_h"	"stoichAn_O2_e"	"stoichAn_O2_acceptor"	"stoichAn_O2_biom"	"stoichMet_O2_donor"	"stoichMet_O2_h2o"	"stoichMet_O2_hco3"	"stoichMet_O2_nh4"	"stoichMet_O2_hpo4"	"stoichMet_O2_hs"	"stoichMet_O2_h"	"stoichMet_O2_e"	"stoichMet_O2_acceptor"	"stoichMet_O2_biom"	"formula"
111.871428571429	4698.6	-6728.19919959361	-25246.3	-26924.3614209193	-142.857380952381	-150.848149623426	465.116279069767	0.01167225935402	-1	-123	42	0	0	0	286	244	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-61	0	-0.0238095238095238	0.376190476190477	0	-0.2	0	0	0.199999999999999	0	-0.402380952380953	1	-0.0354817831635438	0.364518216836457	0.490234892868842	-0.2	0	0	0.690234892868841	0	-1.11438877297617	1	"C42H82O3"
110.514285714286	4641.6	-6705.29151288317	-25057.85	-26735.9114209193	-138.370476190476	-146.361244861521	465.116279069767	0.0119223552618011	-1	-122	42	0	0	0	284	242	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-60.5	0	-0.0238095238095238	0.376190476190477	0	-0.2	0	0	0.199999999999999	0	-0.390476190476191	1	-0.0357318790713249	0.364268120928675	0.500738920995648	-0.2	0	0	0.700738920995647	0	-1.11177868381516	1	"C42H82O4"
113.907142857143	4784.1	-6842.46841636972	-25528.975	-27286.9441076298	-149.587738095238	-159.481070735579	465.116279069767	0.0112007855159101	-1	-126	42	0	1	0	291	247	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	0	1	0	44	0	-61.75	0	-0.0238095238095238	0.340476190476191	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.420238095238095	1	-0.0350103093254339	0.312474226686415	0.470432991668225	-0.2	0.0350103093254339	0	0.740453610319092	0	-1.11188660084555	1	"C42H82O4S"
109.157142857143	4584.6	-6682.38382617272	-24869.4	-26547.4614209193	-133.883571428571	-141.874340099616	465.116279069767	0.0121760018347908	-1	-121	42	0	0	0	282	240	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-60	0	-0.0238095238095238	0.376190476190476	0	-0.2	0	0	0.199999999999999	0	-0.378571428571429	1	-0.0359855256443146	0.364014474355685	0.511392077061213	-0.2	0	0	0.711392077061213	0	-1.10913153865888	1	"C42H82O5"
112.55	4727.1	-6819.56072965928	-25340.525	-27098.4941076298	-145.100833333333	-154.994165973674	465.116279069767	0.0114442563437049	-1	-125	42	0	1	0	289	245	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	0	1	0	44	0	-61.25	0	-0.0238095238095238	0.340476190476191	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.408333333333333	1	-0.0352537801532287	0.311865549616929	0.480658766435608	-0.2	0.0352537801532287	0	0.751166326742064	0	-1.10929403438526	1	"C42H82O5S"
107.8	4527.6	-6659.47613946228	-24680.95	-26359.0114209193	-129.396666666667	-137.387435337711	465.116279069767	0.0124332752279154	-1	-120	42	0	0	0	280	238	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-59.5	0	-0.0238095238095238	0.376190476190477	0	-0.2	0	0	0.199999999999999	0	-0.366666666666667	1	-0.0362427990374392	0.363757200962561	0.522197559572448	-0.2	0	0	0.722197559572447	0	-1.10644654272763	1	"C42H82O6"
111.192857142857	4670.1	-6796.65304294883	-25152.075	-26910.0441076298	-140.613928571429	-150.507261211769	465.116279069767	0.0116911372051151	-1	-124	42	0	1	0	287	243	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	0	1	0	44	0	-60.75	0	-0.0238095238095238	0.340476190476191	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.396428571428572	1	-0.0355006610146389	0.311248347463403	0.491027762614833	-0.2	0.0355006610146389	0	0.762029084644109	0	-1.10666515663931	1	"C42H82O6S"
106.442857142857	4470.6	-6636.56845275183	-24492.5	-26170.5614209193	-124.909761904762	-132.900530575806	465.116279069767	0.012694253789619	-1	-119	42	0	0	0	278	236	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-59	0	-0.0238095238095238	0.376190476190477	0	-0.2	0	0	0.199999999999999	0	-0.354761904761905	1	-0.0365037775991428	0.363496222400858	0.533158659163996	-0.2	0	0	0.733158659163995	0	-1.10372287834942	1	"C42H82O7"
109.835714285714	4613.1	-6773.74535623839	-24963.625	-26721.5941076298	-136.127023809524	-146.020356449865	465.116279069767	0.0119415002463791	-1	-123	42	0	1	0	285	241	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	0	1	0	44	0	-60.25	0	-0.0238095238095238	0.340476190476191	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.38452380952381	1	-0.0357510240559029	0.310622439860243	0.501543010347921	-0.2	0.0357510240559029	0	0.773045058459726	0	-1.10399919936815	1	"C42H82O7S"
105.085714285714	4413.6	-6613.66076604139	-24304.05	-25982.1114209193	-120.422857142857	-128.413625813902	465.116279069768	0.0129590181414114	-1	-118	42	0	0	0	276	234	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	0	0	0	42	0	-58.5	0	-0.0238095238095238	0.376190476190477	0	-0.2	0	0	0.199999999999999	0	-0.342857142857143	1	-0.0367685419509352	0.363231458049065	0.544278761939278	-0.2	0	0	0.744278761939278	0	-1.10095970412971	1	"C42H82O8"
108.478571428571	4556.1	-6750.83766952794	-24775.175	-26533.1441076298	-131.640119047619	-141.53345168796	465.116279069768	0.0121954196633922	-1	-122	42	0	1	0	283	239	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	0	1	0	44	0	-59.75	0	-0.0238095238095238	0.340476190476191	0	-0.2	0.0238095238095238	0	0.247619047619048	0	-0.372619047619048	1	-0.036004943472916	0.30998764131771	0.512207625862473	-0.2	0.036004943472916	0	0.784217512808305	0	-1.10129537250673	1	"C42H82O8S"
96.9428571428571	4071.6	-6436.26080242349	-23173.35	-24811.4575775641	-93.5014285714287	-100.540915257825	465.116279069767	0.0146938309719301	-1	-113	42	1	0	0	263	222	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	1	0	0	41	0	-55.5	0	-0.0238095238095238	0.352380952380953	0	-0.176190476190476	0	0	0.176190476190476	0	-0.271428571428572	1	-0.0385033547814539	0.322993290437093	0.617140900821066	-0.161496645218546	0	0	0.778637546039611	0	-1.08693619037069	1	"C42H83NO13"
107.8	4527.6	-6619.52229610705	-24680.95	-26319.0575775641	-129.396666666667	-136.436153353063	465.116279069767	0.0124882938816506	-1	-121	42	1	0	0	279	238	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	1	0	0	41	0	-59.5	0	-0.0238095238095238	0.352380952380952	0	-0.176190476190476	0	0	0.176190476190476	0	-0.366666666666667	1	-0.0362978176911744	0.327404364617651	0.524508343029326	-0.163702182308826	0	0	0.688210525338151	0	-1.10972015262488	1	"C42H83NO5"
106.442857142857	4470.6	-6596.61460939661	-24492.5	-26130.6075775641	-124.909761904762	-131.949248591158	465.116279069767	0.0127500682672479	-1	-120	42	1	0	0	277	236	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	1	0	0	41	0	-59	0	-0.0238095238095238	0.352380952380953	0	-0.176190476190476	0	0	0.176190476190476	0	-0.354761904761905	1	-0.0365595920767718	0.326880815846457	0.535502867224414	-0.163440407923228	0	0	0.698943275147641	0	-1.10701593252953	1	"C42H83NO6"
105.085714285714	4413.6	-6573.70692268616	-24304.05	-25942.1575775641	-120.422857142857	-127.462343829254	465.116279069768	0.0130156458355851	-1	-119	42	1	0	0	275	234	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	1	0	0	41	0	-58.5	0	-0.0238095238095238	0.352380952380953	0	-0.176190476190476	0	0	0.176190476190476	0	-0.342857142857143	1	-0.0368251696451089	0.326349660709783	0.546657125094573	-0.163174830354891	0	0	0.709831955449463	0	-1.10427242423887	1	"C42H83NO7"
102.371428571429	4299.6	-6487.93770591005	-23927.15	-25525.3037342089	-111.449047619048	-117.537252320796	465.116279069767	0.0136170378369738	-1	-118	42	2	0	0	270	230	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3	42	2	0	0	40	0	-57.5	0	-0.0238095238095238	0.328571428571429	0	-0.152380952380952	0	0	0.152380952380951	0	-0.319047619047619	1	-0.0374265616464976	0.287720315060508	0.5719155891529	-0.125146876707005	0	0	0.697062465859904	0	-1.10202729467361	1	"C42H84N2O8"
114.585714285714	4812.6	-6774.0145730145	-25623.2	-27301.2614209193	-151.831190476191	-159.821959147235	465.116279069768	0.0111824254277351	-1	-124	42	0	0	0	290	248	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-62	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.426190476190476	1	-0.0349919492372589	0.4	0.469661867964875	-0.2	0	0	0.669661867964875	0	-1.11950085271005	1	"C42H84O2"
111.871428571429	4698.6	-6728.19919959361	-25246.3	-26924.3614209193	-142.857380952381	-150.848149623425	465.116279069767	0.01167225935402	-1	-122	42	0	0	0	286	244	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-61	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.402380952380953	1	-0.0354817831635438	0.4	0.490234892868842	-0.2	0	0	0.690234892868841	0	-1.11438877297617	1	"C42H84O4"
115.264285714286	4841.1	-6865.37610308017	-25717.425	-27475.3941076298	-154.074642857143	-163.967975497484	465.116279069767	0.010960654554857	-1	-126	42	0	1	0	293	249	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1.5	42	0	1	0	44	0	-62.25	0	-0.0238095238095238	0.364285714285714	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.432142857142857	1	-0.0347701783643808	0.347844732453429	0.460347491303995	-0.2	0.0347701783643808	0	0.729887848032755	0	-1.11444360318271	1	"C42H84O4S"
110.514285714286	4641.6	-6705.29151288317	-25057.85	-26735.9114209193	-138.370476190476	-146.361244861521	465.116279069767	0.0119223552618011	-1	-121	42	0	0	0	284	242	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-60.5	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.390476190476191	1	-0.0357318790713249	0.4	0.500738920995648	-0.2	0	0	0.700738920995647	0	-1.11177868381516	1	"C42H84O5"
113.907142857143	4784.1	-6842.46841636972	-25528.975	-27286.9441076298	-149.587738095238	-159.481070735579	465.116279069768	0.0112007855159101	-1	-125	42	0	1	0	291	247	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1.5	42	0	1	0	44	0	-61.75	0	-0.0238095238095238	0.364285714285715	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.420238095238095	1	-0.0350103093254339	0.34748453601185	0.470432991668225	-0.2	0.0350103093254339	0	0.740453610319092	0	-1.11188660084555	1	"C42H84O5S"
109.157142857143	4584.6	-6682.38382617272	-24869.4	-26547.4614209193	-133.883571428572	-141.874340099616	465.116279069767	0.0121760018347908	-1	-120	42	0	0	0	282	240	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-60	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.378571428571429	1	-0.0359855256443146	0.4	0.511392077061213	-0.2	0	0	0.711392077061212	0	-1.10913153865888	1	"C42H84O6"
112.55	4727.1	-6819.56072965928	-25340.525	-27098.4941076298	-145.100833333333	-154.994165973674	465.116279069767	0.0114442563437049	-1	-124	42	0	1	0	289	245	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1.5	42	0	1	0	44	0	-61.25	0	-0.0238095238095238	0.364285714285715	0	-0.2	0.0238095238095238	0	0.247619047619047	0	-0.408333333333333	1	-0.0352537801532287	0.347119329770157	0.480658766435608	-0.2	0.0352537801532287	0	0.751166326742064	0	-1.10929403438526	1	"C42H84O6S"
107.8	4527.6	-6659.47613946228	-24680.95	-26359.0114209193	-129.396666666667	-137.387435337711	465.116279069768	0.0124332752279154	-1	-119	42	0	0	0	280	238	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-59.5	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.366666666666667	1	-0.0362427990374392	0.4	0.522197559572448	-0.2	0	0	0.722197559572447	0	-1.10644654272763	1	"C42H84O7"
105.085714285714	4413.6	-6613.66076604139	-24304.05	-25982.1114209193	-120.422857142857	-128.413625813902	465.116279069767	0.0129590181414114	-1	-117	42	0	0	0	276	234	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	0	42	0	0	0	42	0	-58.5	0	-0.0238095238095238	0.4	0	-0.2	0	0	0.199999999999999	0	-0.342857142857143	1	-0.0367685419509352	0.4	0.544278761939278	-0.2	0	0	0.744278761939278	0	-1.10095970412971	1	"C42H84O9"
109.157142857143	4584.6	-6642.4299828175	-24869.4	-26507.5075775641	-133.883571428571	-140.923058114968	465.116279069767	0.012230241564816	-1	-121	42	1	0	0	281	240	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	1	0	0	41	0	-60	0	-0.0238095238095238	0.376190476190476	0	-0.176190476190476	0	0	0.176190476190476	0	-0.378571428571429	1	-0.0360397653743398	0.36396023462566	0.513670145722272	-0.16396023462566	0	0	0.677630380347932	0	-1.11238592246039	1	"C42H85NO5"
106.442857142857	4470.6	-6596.61460939661	-24492.5	-26130.6075775641	-124.909761904762	-131.949248591158	465.116279069767	0.0127500682672479	-1	-119	42	1	0	0	277	236	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	1	0	0	41	0	-59	0	-0.0238095238095238	0.376190476190477	0	-0.176190476190476	0	0	0.176190476190476	0	-0.354761904761905	1	-0.0365595920767718	0.363440407923229	0.535502867224414	-0.163440407923228	0	0	0.698943275147641	0	-1.10701593252953	1	"C42H85NO7"
108.478571428571	4556.1	-6710.88382617272	-24775.175	-26493.1902642746	-131.640119047619	-140.582169703312	465.116279069768	0.0122497179890065	-1	-122	42	1	1	0	282	239	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2.5	42	1	1	0	43	0	-59.75	0	-0.0238095238095238	0.340476190476191	0	-0.176190476190476	0.0238095238095238	0	0.223809523809523	0	-0.372619047619048	1	-0.0360592417985303	0.309851895503674	0.514488155538273	-0.16394075820147	0.0360592417985303	0	0.750547397336802	0	-1.10453969746219	1	"C42H85NO8S"
104.407142857143	4385.1	-6602.20692268616	-24209.825	-25887.8864209193	-118.179404761905	-126.170173432949	465.116279069767	0.0130928458247145	-1	-120	42	2	1	0	275	233	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-3.5	42	2	1	0	42	0	-58.25	0	-0.0238095238095238	0.316666666666667	0	-0.152380952380952	0.0238095238095238	0	0.199999999999999	0	-0.336904761904762	1	-0.0369023696342383	0.270841706280166	0.549899524638011	-0.126195260731523	0.0369023696342383	0	0.74989952463801	0	-1.09956303119438	1	"C42H86N2O10S"
105.085714285714	4413.6	-6533.75307933094	-24304.05	-25902.2037342089	-120.422857142857	-126.511061844605	465.116279069767	0.0130724482248577	-1	-119	42	2	0	0	274	234	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	2	0	0	40	0	-58.5	0	-0.0238095238095238	0.352380952380953	0	-0.152380952380952	0	0	0.152380952380952	0	-0.342857142857143	1	-0.0368819720343815	0.326236055931237	0.549042825444024	-0.126236055931237	0	0	0.675278881375261	0	-1.10759536401132	1	"C42H86N2O7"
103.728571428571	4356.6	-6510.8453926205	-24115.6	-25713.7537342089	-115.935952380952	-122.024157082701	465.116279069767	0.0133427474468897	-1	-118	42	2	0	0	272	232	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-2	42	2	0	0	40	0	-58	0	-0.0238095238095238	0.352380952380953	0	-0.152380952380952	0	0	0.152380952380952	0	-0.330952380952381	1	-0.0371522712564135	0.325695457487173	0.560395392769368	-0.125695457487173	0	0	0.686090850256541	0	-1.10483173287199	1	"C42H86N2O8"
105.085714285714	4413.6	-6613.66076604139	-24304.05	-25982.1114209193	-120.422857142857	-128.413625813902	465.116279069768	0.0129590181414114	-1	-118	42	1	0	1	276	234	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-1	42	1	0	1	42	0	-58.5	0	-0.0238095238095238	0.376190476190477	0	-0.176190476190476	0	0.0238095238095238	0.199999999999999	0	-0.342857142857143	1	-0.0367685419509352	0.363231458049065	0.544278761939278	-0.163231458049065	0	0.0367685419509352	0.744278761939278	0	-1.10095970412971	1	"C42H87NO8P"
74.8813953488372	3219.9	-6249.16087518771	-20588.75	-22306.7652642746	-20.5631395348838	-28.5539082059282	465.116279069767	0.0195708506227488	-1	-127	43	0	0	0	237	194	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-30	43	0	0	0	43	0	-48.5	0	-0.0232558139534884	-0.297674418604651	0	-0.2	0	0	0.199999999999999	0	-0.0779069767441862	1	-0.0428266645762372	-0.884799937287115	0.841546576778198	-0.2	0	0	1.0415465767782	0	-1.0270932319475	1	"C43H26O2"
76.2069767441861	3276.9	-6272.06856189816	-20777.2	-22495.2152642746	-24.9456976744187	-32.9364663454631	465.116279069767	0.0192120772194016	-1	-127	43	0	0	0	239	196	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-29	43	0	0	0	43	0	-49	0	-0.0232558139534884	-0.274418604651162	0	-0.2	0	0	0.199999999999999	0	-0.0895348837209304	1	-0.04246789117289	-0.831568844013809	0.826119320434269	-0.2	0	0	1.02611932043427	0	-1.03092666747161	1	"C43H28O2"
75.5441860465116	3248.4	-6340.52240525338	-20682.975	-22480.897950985	-22.7544186046512	-32.6035055712874	465.116279069767	0.0192391235635465	-1	-128	43	0	1	0	240	195	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-30.5	43	0	1	0	45	0	-48.75	0	-0.0232558139534884	-0.309302325581395	0	-0.2	0.0232558139534884	0	0.246511627906976	0	-0.0837209302325583	1	-0.0424949375170349	-0.896095594269563	0.8272823132325	-0.2	0.0424949375170349	0	1.11227218826657	0	-1.02162820395545	1	"C43H28O5S"
70.9046511627907	3048.9	-6180.43781505638	-20023.4	-21741.4152642746	-7.41546511627914	-15.4062337873236	465.116279069768	0.0206844880986845	-1	-123	43	0	0	0	231	188	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-29	43	0	0	0	43	0	-47	0	-0.0232558139534884	-0.274418604651162	0	-0.2	0	0	0.199999999999999	0	-0.0430232558139536	1	-0.0439403020521728	-0.874268759513012	0.889432988243432	-0.2	0	0	1.08943298824343	0	-1.01519419645212	1	"C43H28O6"
79.5209302325581	3419.4	-6369.29162202949	-21248.325	-23006.2941076298	-35.9020930232558	-44.8220208420962	465.116279069767	0.0182686640560804	-1	-131	43	1	1	0	245	201	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-30.5	43	1	1	0	44	0	-50.25	0	-0.0232558139534884	-0.309302325581395	0	-0.176744186046512	0.0232558139534884	0	0.223255813953488	0	-0.118604651162791	1	-0.0415244780095688	-0.866496579291848	0.785552554411459	-0.158475521990431	0.0415244780095688	0	1.02707703242103	0	-1.03660501998083	1	"C43H31NO2S"
76.2069767441861	3276.9	-6351.9762486086	-20777.2	-22575.122950985	-24.9456976744187	-34.7947846410549	465.116279069768	0.0190617564016384	-1	-123	43	0	0	2	241	196	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-25	43	0	0	2	45	0	-49	0	-0.0232558139534884	-0.181395348837209	0	-0.2	0	0.0465116279069767	0.246511627906976	0	-0.0895348837209304	1	-0.0423175703551268	-0.657939258878169	0.819655525270451	-0.2	0	0.0846351407102535	1.1042906659807	0	-1.02356094740121	1	"C43H40O6P2"
74.8813953488372	3219.9	-6249.16087518771	-20588.75	-22306.7652642746	-20.5631395348838	-28.5539082059282	465.116279069767	0.0195708506227488	-1	-120	43	0	0	0	237	194	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-23	43	0	0	0	43	0	-48.5	0	-0.0232558139534884	-0.134883720930232	0	-0.2	0	0	0.199999999999999	0	-0.0779069767441862	1	-0.0428266645762372	-0.585013285253455	0.841546576778198	-0.2	0	0	1.0415465767782	0	-1.0270932319475	1	"C43H40O9"
73.5558139534884	3162.9	-6226.25318847727	-20400.3	-22118.3152642746	-16.1805813953489	-24.1713500663933	465.116279069768	0.0199357375882777	-1	-118	43	0	0	0	235	192	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22	43	0	0	0	43	0	-48	0	-0.0232558139534884	-0.111627906976744	0	-0.2	0	0	0.199999999999999	0	-0.066279069767442	1	-0.043191551541766	-0.550214133918853	0.85723671629594	-0.2	0	0	1.05723671629594	0	-1.02319447400477	1	"C43H42O11"
72.2302325581395	3105.9	-6203.34550176682	-20211.85	-21929.8652642746	-11.798023255814	-19.7887919268584	465.116279069767	0.0203068957230842	-1	-117	43	0	0	0	233	190	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-22	43	0	0	0	43	0	-47.5	0	-0.0232558139534884	-0.111627906976744	0	-0.2	0	0	0.199999999999999	0	-0.0546511627906978	1	-0.0435627096765725	-0.558379612884595	0.873196516092619	-0.2	0	0	1.07319651609262	0	-1.0192287096372	1	"C43H42O12"
78.8581395348837	3390.9	-6198.02240525338	-21154.1	-22752.2537342089	-33.7108139534884	-38.9141051811453	465.116279069767	0.0187323057692439	-1	-126	43	3	0	0	240	200	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-26	43	3	0	0	40	0	-50	0	-0.0232558139534884	-0.204651162790697	0	-0.130232558139535	0	0	0.130232558139534	0	-0.112790697674419	1	-0.0419881197227323	-0.691691112791038	0.805489148077487	-0.0740356408318032	0	0	0.87952478890929	0	-1.04940598613661	1	"C43H43N3O3"
74.8813953488372	3219.9	-6249.16087518771	-20588.75	-22306.7652642746	-20.5631395348838	-28.5539082059282	465.116279069767	0.0195708506227488	-1	-118	43	0	0	0	237	194	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-21	43	0	0	0	43	0	-48.5	0	-0.0232558139534884	-0.0883720930232554	0	-0.2	0	0	0.199999999999999	0	-0.0779069767441862	1	-0.0428266645762372	-0.49935995610098	0.841546576778198	-0.2	0	0	1.0415465767782	0	-1.0270932319475	1	"C43H44O11"
73.5558139534884	3162.9	-6226.25318847727	-20400.3	-22118.3152642746	-16.1805813953489	-24.1713500663933	465.116279069767	0.0199357375882777	-1	-117	43	0	0	0	235	192	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-21	43	0	0	0	43	0	-48	0	-0.0232558139534884	-0.0883720930232554	0	-0.2	0	0	0.199999999999999	0	-0.066279069767442	1	-0.043191551541766	-0.507022582377086	0.85723671629594	-0.2	0	0	1.05723671629594	0	-1.02319447400477	1	"C43H44O12"
72.2302325581395	3105.9	-6203.34550176682	-20211.85	-21929.8652642746	-11.798023255814	-19.7887919268584	465.116279069767	0.0203068957230842	-1	-116	43	0	0	0	233	190	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-21	43	0	0	0	43	0	-47.5	0	-0.0232558139534884	-0.0883720930232554	0	-0.2	0	0	0.199999999999999	0	-0.0546511627906978	1	-0.0435627096765725	-0.514816903208023	0.873196516092619	-0.2	0	0	1.07319651609262	0	-1.0192287096372	1	"C43H44O13"
69.5790697674419	2991.9	-6157.53012834593	-19834.95	-21552.9652642746	-3.03290697674426	-11.0236756477887	465.116279069767	0.0210686834899078	-1	-114	43	0	0	0	229	186	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-21	43	0	0	0	43	0	-46.5	0	-0.0232558139534884	-0.0883720930232554	0	-0.2	0	0	0.199999999999999	0	-0.0313953488372094	1	-0.0443244974433962	-0.53081444631132	0.905953390066037	-0.2	0	0	1.10595339006604	0	-1.01108913111792	1	"C43H44O15"
76.2069767441861	3276.9	-6272.06856189816	-20777.2	-22495.2152642746	-24.9456976744187	-32.9364663454631	465.116279069767	0.0192120772194016	-1	-118	43	0	0	0	239	196	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-20	43	0	0	0	43	0	-49	0	-0.0232558139534884	-0.065116279069767	0	-0.2	0	0	0.199999999999999	0	-0.0895348837209304	1	-0.04246789117289	-0.449357823457799	0.826119320434269	-0.2	0	0	1.02611932043427	0	-1.03092666747161	1	"C43H46O11"
74.8813953488372	3219.9	-6249.16087518771	-20588.75	-22306.7652642746	-20.5631395348838	-28.5539082059282	465.116279069767	0.0195708506227488	-1	-117	43	0	0	0	237	194	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-20	43	0	0	0	43	0	-48.5	0	-0.0232558139534884	-0.065116279069767	0	-0.2	0	0	0.199999999999999	0	-0.0779069767441862	1	-0.0428266645762372	-0.456533291524743	0.841546576778198	-0.2	0	0	1.0415465767782	0	-1.0270932319475	1	"C43H46O12"
73.5558139534884	3162.9	-6226.25318847727	-20400.3	-22118.3152642746	-16.1805813953489	-24.1713500663933	465.116279069767	0.0199357375882777	-1	-116	43	0	0	0	235	192	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-20	43	0	0	0	43	0	-48	0	-0.0232558139534884	-0.065116279069767	0	-0.2	0	0	0.199999999999999	0	-0.066279069767442	1	-0.043191551541766	-0.46383103083532	0.85723671629594	-0.2	0	0	1.05723671629594	0	-1.02319447400477	1	"C43H46O13"
69.5790697674419	2991.9	-6037.66859828027	-19834.95	-21433.1037342089	-3.03290697674419	-8.23619820440103	465.116279069767	0.0213165618256282	-1	-117	43	3	0	0	226	186	0	0	0	2	0	0	0	0	-4	-4	-1	0	-1	-24	43	3	0	0	40	0	-46.5	0	-0.0232558139534884	-0.158139534883721	0	-0.130232558139535	0	0	0.130232558139534	0	-0.0313953488372094	1	-0.0445723757791166	-0.669737018698797	0.916612158502012	-0.0662828726626503	0	0	0.982895031164662	0	-1.02261547372892	1	"C43H47N3O12"
